"Available from: ""http://www.isa.ulisboa.pt/proj/clipick/climaterequest_fast.php?ar=5&lat=38.7087&lon=-9.1849&mod=hisafe&fmt=csv&tspan=d&sd=01&sm=01&sy=1981&ed=31&em=12&ey=2010&dts=knmievaluation""",
Day,Month,Year,tasmax,tasmin,hurs,evspsbl,rsds,pr,sfcWind,vpd
30,3,1999,19.82,9.52,77.26,1.34,21.66,0.13,1.83,0.3981
31,3,1999,17.00,9.37,81.21,0.86,14.74,4.55,5.20,0.2926
1,4,1999,16.77,11.39,73.48,1.75,16.89,0.09,3.49,0.4319
2,4,1999,17.73,10.19,73.00,1.51,16.78,0.03,2.54,0.4418
3,4,1999,24.17,8.47,66.78,2.02,23.65,0.01,3.75,0.6847
4,4,1999,26.74,9.78,64.35,1.76,23.72,0.00,3.37,0.8416
5,4,1999,28.02,11.42,60.68,1.42,23.81,0.00,3.23,1.0094
6,4,1999,26.61,12.22,66.70,0.92,21.63,0.01,4.37,0.8171
7,4,1999,26.11,12.55,60.32,0.83,24.68,0.00,5.99,0.9598
8,4,1999,26.97,13.00,36.78,0.91,25.26,0.00,6.22,1.5985
9,4,1999,26.87,13.19,49.40,0.76,24.53,0.00,5.08,1.2788
10,4,1999,23.50,11.61,62.60,0.63,24.57,0.00,3.99,0.7971
11,4,1999,27.53,12.04,59.26,0.70,25.05,0.00,5.13,1.0356
12,4,1999,22.62,10.99,64.49,0.51,25.64,0.02,6.39,0.7204
13,4,1999,19.49,10.78,59.68,0.49,25.48,0.00,8.45,0.7175
14,4,1999,16.52,9.90,66.18,0.41,17.74,0.27,7.73,0.5241
15,4,1999,14.49,8.29,55.46,0.57,23.37,0.11,6.09,0.6112
16,4,1999,15.52,9.47,77.86,0.88,10.55,2.23,7.31,0.3264
17,4,1999,16.39,8.77,62.21,1.26,16.70,0.26,5.09,0.5658
18,4,1999,18.47,8.58,64.75,1.06,24.90,0.00,4.41,0.5713
19,4,1999,18.35,7.90,73.26,0.76,24.21,0.00,3.27,0.4245
20,4,1999,18.09,13.36,87.63,0.48,10.35,2.16,6.21,0.2232
21,4,1999,18.71,13.25,75.02,1.41,22.34,0.17,5.01,0.4597
22,4,1999,18.22,11.60,72.47,1.00,20.19,0.03,3.64,0.4761
23,4,1999,18.97,10.60,71.30,1.28,22.50,0.91,5.17,0.4982
24,4,1999,18.90,8.08,72.09,0.94,27.02,0.00,3.02,0.4553
25,4,1999,18.31,11.34,78.58,0.70,18.52,0.86,4.98,0.3692
26,4,1999,16.48,11.39,70.30,0.74,12.37,0.52,5.05,0.4785
27,4,1999,15.37,10.50,80.27,2.37,17.50,8.21,4.20,0.2975
28,4,1999,16.24,8.47,86.28,1.88,20.34,1.26,2.15,0.2026
29,4,1999,16.13,10.31,82.06,1.63,14.30,1.46,3.06,0.2769
30,4,1999,18.17,11.10,80.66,2.02,17.52,4.91,1.78,0.3295
1,5,1999,17.54,11.47,89.07,2.32,17.50,12.88,1.57,0.1836
2,5,1999,17.96,10.80,86.32,2.20,16.01,4.83,3.61,0.2294
3,5,1999,17.32,12.41,81.34,2.75,22.22,0.16,4.70,0.3189
4,5,1999,16.70,12.79,90.94,0.83,4.26,4.61,5.05,0.153
5,5,1999,18.90,14.96,82.25,2.78,20.15,1.77,3.80,0.3448
6,5,1999,18.71,15.02,90.85,1.61,11.17,5.59,4.09,0.1768
7,5,1999,18.16,11.87,78.05,2.70,20.43,1.25,3.70,0.3814
8,5,1999,19.06,11.78,73.85,2.92,24.40,0.27,2.19,0.4691
9,5,1999,19.61,10.86,80.33,2.60,26.08,0.00,2.57,0.3524
10,5,1999,22.31,12.86,85.10,2.58,26.33,0.03,2.03,0.3113
11,5,1999,25.57,12.20,77.55,2.83,27.81,0.08,2.54,0.5274
12,5,1999,27.06,13.26,76.88,2.42,26.66,0.08,3.83,0.5897
13,5,1999,22.96,14.59,80.05,1.72,27.21,0.02,4.17,0.4452
14,5,1999,19.84,13.75,85.19,0.89,10.22,0.98,4.09,0.2879
15,5,1999,17.99,11.52,71.16,1.44,16.43,0.38,3.79,0.4934
16,5,1999,16.94,10.37,75.13,2.00,23.80,2.52,2.91,0.3966
17,5,1999,17.89,12.04,73.35,1.81,23.00,0.38,3.24,0.4605
18,5,1999,18.59,12.70,72.66,1.44,19.91,0.23,3.95,0.4935
19,5,1999,18.84,11.94,66.76,1.43,19.11,0.11,4.04,0.5938
20,5,1999,23.77,10.39,67.51,1.47,29.68,0.00,5.61,0.6828
21,5,1999,29.07,11.44,59.28,1.47,29.91,0.00,4.12,1.094
22,5,1999,26.23,13.52,70.20,0.95,28.90,0.02,3.15,0.7386
23,5,1999,25.97,15.04,67.76,0.92,27.60,0.09,3.75,0.8165
24,5,1999,27.36,14.61,71.52,0.81,29.60,0.02,3.36,0.7553
25,5,1999,26.15,14.12,74.81,0.73,29.74,0.02,2.97,0.6301
26,5,1999,19.13,15.55,81.93,0.65,12.24,0.95,5.36,0.3598
27,5,1999,20.86,14.43,82.44,1.31,19.57,1.75,3.99,0.3608
28,5,1999,20.62,13.55,82.10,1.10,18.74,0.41,3.32,0.3564
29,5,1999,20.26,15.31,69.33,1.23,22.58,0.28,5.06,0.6312
30,5,1999,20.83,14.11,69.88,1.14,26.57,0.22,3.55,0.6131
31,5,1999,22.57,12.57,68.98,0.86,28.94,0.00,2.56,0.6504
1,6,1999,21.36,13.10,75.25,0.67,21.48,0.95,3.37,0.5012
2,6,1999,21.18,13.68,71.87,0.93,20.80,0.06,3.15,0.5739
3,6,1999,22.70,12.58,70.71,0.71,26.01,0.01,4.34,0.6174
4,6,1999,24.16,13.11,66.53,0.61,30.68,0.00,6.67,0.7566
5,6,1999,23.00,14.38,67.13,0.50,27.57,0.00,6.26,0.731
6,6,1999,20.46,13.62,57.34,0.48,28.67,0.00,5.91,0.8458
7,6,1999,21.72,13.10,60.06,0.44,29.89,0.00,6.32,0.8201
8,6,1999,25.22,13.07,57.70,0.55,31.70,0.00,5.68,0.997
9,6,1999,29.56,12.80,55.48,0.61,30.70,0.01,4.44,1.25
10,6,1999,32.67,17.77,41.21,0.60,30.56,0.00,4.79,2.0495
11,6,1999,33.53,18.10,55.14,0.56,29.45,0.00,2.91,1.6281
12,6,1999,24.78,18.32,76.10,0.35,29.41,0.00,3.61,0.6253
13,6,1999,22.19,16.52,79.25,0.83,24.59,0.96,6.76,0.4725
14,6,1999,27.51,15.95,56.21,0.80,29.71,0.00,5.77,1.2011
15,6,1999,31.03,15.47,50.08,0.61,30.43,0.00,4.40,1.562
16,6,1999,27.60,14.14,60.35,0.41,31.89,0.00,7.00,1.0519
17,6,1999,29.10,13.82,61.90,0.43,31.53,0.00,7.08,1.0685
18,6,1999,33.22,15.89,54.25,0.51,31.22,0.00,6.69,1.5779
19,6,1999,35.31,17.57,50.08,0.56,31.05,0.00,5.75,1.9291
20,6,1999,30.88,17.10,57.37,0.39,31.68,0.00,9.94,1.3667
21,6,1999,28.50,16.09,50.98,0.40,30.88,0.00,8.75,1.402
22,6,1999,30.26,17.72,44.10,0.46,30.24,0.00,4.97,1.7705
23,6,1999,27.51,17.02,60.31,0.39,30.45,0.00,3.06,1.114
24,6,1999,25.29,16.90,78.31,0.28,28.40,0.14,4.39,0.5583
25,6,1999,19.88,16.96,74.78,0.58,12.94,0.61,4.37,0.5364
26,6,1999,21.93,16.45,66.68,0.54,23.53,0.02,4.70,0.7503
27,6,1999,23.56,15.44,65.80,0.42,28.00,0.00,6.00,0.7969
28,6,1999,24.72,16.05,62.08,0.37,30.21,0.00,6.57,0.9365
29,6,1999,27.44,16.33,66.10,0.36,30.45,0.00,7.04,0.9349
30,6,1999,31.51,16.71,60.14,0.43,30.76,0.00,6.80,1.3008
1,7,1999,33.63,16.27,62.67,0.46,30.80,0.00,3.67,1.3178
2,7,1999,26.46,16.93,70.02,0.29,29.08,0.00,4.86,0.8069
3,7,1999,25.32,15.26,75.10,0.29,29.29,0.03,4.24,0.6179
4,7,1999,24.52,18.32,76.25,0.83,17.37,1.11,4.58,0.6156
5,7,1999,22.84,16.58,72.10,0.81,21.26,0.45,5.15,0.6513
6,7,1999,28.29,15.65,59.59,0.65,30.66,0.00,6.21,1.136
7,7,1999,36.02,16.66,50.91,0.56,30.64,0.00,3.78,1.9253
8,7,1999,38.35,18.73,39.29,0.52,30.54,0.05,4.31,2.7052
9,7,1999,36.67,22.26,35.61,0.52,25.69,0.06,4.71,2.8489
10,7,1999,34.94,19.73,50.47,0.43,30.37,0.00,2.82,1.9573
11,7,1999,31.98,19.28,60.30,0.40,30.15,0.02,3.34,1.3866
12,7,1999,34.18,18.00,47.59,0.42,30.27,0.00,3.82,1.9488
13,7,1999,32.88,18.76,51.57,0.39,30.22,0.00,3.85,1.7341
14,7,1999,35.67,18.82,54.00,0.42,30.00,0.00,5.80,1.8416
15,7,1999,35.10,18.33,53.96,0.39,30.24,0.00,7.11,1.7866
16,7,1999,33.50,18.15,58.75,0.36,29.85,0.00,6.40,1.4967
17,7,1999,24.82,17.83,64.87,0.23,28.47,0.01,7.92,0.9092
18,7,1999,24.51,17.63,64.40,0.25,29.69,0.00,7.90,0.9065
19,7,1999,25.06,17.79,69.38,0.27,26.90,0.01,6.77,0.7986
20,7,1999,28.52,17.67,68.58,0.29,29.25,0.01,7.34,0.9296
21,7,1999,29.14,17.16,66.68,0.30,29.59,0.00,6.84,0.9989
22,7,1999,32.31,18.08,57.18,0.38,27.26,0.00,3.58,1.4801
23,7,1999,26.94,19.36,76.44,0.24,28.10,0.02,3.78,0.6832
24,7,1999,24.73,19.26,76.01,0.29,23.08,0.09,3.66,0.6418
25,7,1999,23.62,18.50,72.67,0.36,24.75,0.17,4.00,0.6896
26,7,1999,22.47,18.54,83.93,1.15,13.50,2.96,5.35,0.3902
27,7,1999,23.05,17.12,78.03,1.32,15.36,0.70,4.63,0.524
28,7,1999,27.18,16.55,71.25,1.27,28.72,0.00,5.14,0.7887
29,7,1999,28.19,16.81,69.93,0.60,28.47,0.00,6.35,0.8625
30,7,1999,28.10,16.99,66.69,0.35,28.81,0.00,7.19,0.9557
31,7,1999,27.56,18.19,66.16,0.28,28.58,0.00,7.99,0.9768
1,8,1999,29.50,17.91,67.01,0.29,28.51,0.00,7.08,1.0186
2,8,1999,25.93,18.52,69.30,0.22,22.91,0.01,5.68,0.8412
3,8,1999,24.45,18.18,78.16,0.21,20.22,0.04,4.15,0.5627
4,8,1999,23.67,17.63,74.93,1.04,16.91,1.44,4.58,0.6195
5,8,1999,24.96,16.29,74.23,0.66,26.04,0.00,2.99,0.6459
6,8,1999,24.40,18.54,75.97,1.13,22.18,1.25,3.85,0.6238
7,8,1999,23.25,18.37,80.17,1.89,11.39,7.52,6.44,0.4922
8,8,1999,23.24,18.95,76.93,2.42,21.93,0.23,4.81,0.5815
9,8,1999,23.24,16.73,75.61,1.88,22.56,0.01,4.01,0.5799
10,8,1999,26.48,15.65,70.04,1.48,27.11,0.01,6.17,0.7844
11,8,1999,29.43,17.43,69.33,0.85,27.67,0.00,7.14,0.935
12,8,1999,29.21,17.53,69.31,0.43,27.33,0.00,7.95,0.9296
13,8,1999,31.90,17.67,64.38,0.36,27.30,0.00,7.27,1.2021
14,8,1999,32.28,18.43,62.14,0.31,27.19,0.00,7.53,1.3158
15,8,1999,33.86,18.79,58.68,0.33,26.50,0.00,7.17,1.5385
16,8,1999,27.56,17.43,68.59,0.22,26.58,0.00,6.38,0.8913
17,8,1999,25.14,17.54,60.59,0.24,26.34,0.00,6.28,1.0245
18,8,1999,25.49,17.02,64.89,0.21,21.71,0.00,5.00,0.9131
19,8,1999,25.41,16.77,61.26,0.23,25.61,0.00,7.29,0.9986
20,8,1999,30.23,17.17,59.17,0.29,26.46,0.00,7.23,1.2776
21,8,1999,27.80,18.29,73.60,0.23,25.75,0.01,6.34,0.7706
22,8,1999,27.62,18.40,67.75,0.25,25.44,0.00,5.16,0.9374
23,8,1999,31.12,17.22,66.06,0.29,25.93,0.00,5.07,1.1011
24,8,1999,29.22,16.11,71.28,0.28,25.36,0.01,3.41,0.8455
25,8,1999,26.22,18.62,78.23,0.23,17.35,0.08,3.26,0.6043
26,8,1999,25.27,18.09,68.34,0.21,17.49,0.00,4.75,0.8382
27,8,1999,26.48,16.32,69.52,0.24,24.57,0.00,5.48,0.8098
28,8,1999,28.35,17.98,71.75,0.23,24.89,0.00,5.85,0.8361
29,8,1999,25.68,17.60,71.73,0.19,20.35,0.00,5.16,0.7507
30,8,1999,24.56,18.62,67.01,0.20,20.47,0.01,6.71,0.8629
31,8,1999,30.57,18.42,60.70,0.29,24.09,0.00,6.21,1.2778
1,9,1999,29.26,18.27,69.74,0.24,24.02,0.00,3.92,0.9328
2,9,1999,33.06,19.26,56.46,0.31,23.21,0.00,2.81,1.5849
3,9,1999,26.71,20.07,79.83,0.18,14.24,0.06,2.01,0.5903
4,9,1999,29.77,19.94,74.91,1.86,16.45,3.44,3.19,0.8176
5,9,1999,32.41,20.42,76.97,2.56,20.31,3.26,4.26,0.8367
6,9,1999,23.22,17.65,90.72,1.07,3.88,6.34,3.02,0.2258
7,9,1999,25.05,17.46,83.00,2.47,21.17,0.23,2.58,0.4396
8,9,1999,26.45,17.62,80.03,2.24,22.12,0.01,4.44,0.5459
9,9,1999,30.90,17.24,69.59,1.99,22.94,0.00,4.13,0.9784
10,9,1999,30.83,18.29,75.18,1.08,22.41,0.00,3.26,0.813
11,9,1999,26.71,18.02,71.58,0.42,22.64,0.00,6.53,0.7917
12,9,1999,22.46,17.22,59.87,0.27,20.70,0.02,7.99,0.9398
13,9,1999,20.89,14.84,56.87,0.22,13.48,0.05,6.47,0.8967
14,9,1999,22.86,13.40,65.33,0.25,21.55,0.02,3.43,0.7494
15,9,1999,25.27,17.08,71.66,0.25,20.38,0.00,3.75,0.7321
16,9,1999,23.80,15.99,73.98,0.25,17.93,0.41,4.26,0.62
17,9,1999,20.65,15.56,63.85,0.33,9.30,0.06,3.37,0.7595
18,9,1999,20.51,15.65,78.98,0.51,4.32,8.33,7.29,0.4405
19,9,1999,19.52,15.30,79.13,2.93,15.34,17.83,8.01,0.4183
20,9,1999,20.45,16.57,77.79,2.33,11.75,1.39,7.10,0.4764
21,9,1999,22.15,19.03,90.54,1.32,7.18,1.33,7.27,0.2303
22,9,1999,21.82,18.41,79.71,2.49,11.91,6.95,5.92,0.4801
23,9,1999,21.70,16.76,84.40,1.70,12.22,0.33,3.87,0.3513
24,9,1999,19.74,15.12,92.41,0.53,2.04,4.28,2.61,0.1525
25,9,1999,20.99,14.52,80.91,2.04,12.40,2.22,3.89,0.3951
26,9,1999,21.02,15.34,86.26,1.64,12.24,1.30,3.60,0.2908
27,9,1999,22.24,16.12,84.09,1.90,13.49,0.55,2.73,0.3592
28,9,1999,22.12,14.22,79.44,2.10,17.35,0.03,2.11,0.4405
29,9,1999,21.81,12.76,82.42,1.75,16.36,0.11,2.70,0.3593
30,9,1999,21.50,14.26,75.27,2.33,17.67,1.22,5.66,0.5181
1,10,1999,21.70,12.32,74.56,1.88,18.62,0.00,4.37,0.5124
2,10,1999,21.92,12.34,79.14,1.51,18.17,0.02,4.01,0.424
3,10,1999,19.82,14.17,65.22,1.65,18.08,0.01,7.09,0.6832
4,10,1999,23.98,12.04,57.86,1.67,19.29,0.00,5.18,0.9243
5,10,1999,23.62,11.46,64.11,1.26,17.80,0.00,2.84,0.7662
6,10,1999,22.99,12.81,74.52,0.95,18.39,0.00,3.81,0.5462
7,10,1999,21.23,12.65,86.70,0.84,12.10,1.88,2.66,0.2651
8,10,1999,26.35,14.52,59.75,1.64,18.12,0.00,5.94,1.0234
9,10,1999,26.36,14.80,63.50,1.17,15.94,0.00,3.75,0.9339
10,10,1999,25.69,16.06,77.03,0.73,11.30,4.08,2.58,0.5887
11,10,1999,23.26,15.62,87.56,1.37,12.27,10.02,1.08,0.2879
12,10,1999,19.75,16.68,96.70,0.80,4.23,22.74,0.93,0.0693
13,10,1999,20.99,15.57,88.77,1.36,8.88,0.58,1.77,0.2389
14,10,1999,20.30,13.96,89.69,1.29,10.37,0.08,1.31,0.205
15,10,1999,19.74,16.59,87.29,1.79,12.77,0.88,3.32,0.2662
16,10,1999,18.48,12.96,79.63,2.05,9.96,6.98,3.89,0.3688
17,10,1999,17.22,13.45,85.68,1.53,3.50,9.61,6.14,0.2511
18,10,1999,18.43,14.76,80.23,1.63,6.63,3.91,5.33,0.3756
19,10,1999,17.78,15.22,78.73,1.82,5.22,10.66,7.46,0.4004
20,10,1999,18.88,14.91,78.95,2.11,8.76,35.13,6.08,0.408
21,10,1999,20.85,17.32,90.03,1.60,5.34,12.26,9.94,0.2214
22,10,1999,19.74,17.41,81.81,2.83,9.96,10.56,9.35,0.3901
23,10,1999,20.34,17.57,84.97,1.79,6.17,13.46,9.95,0.3304
24,10,1999,19.23,11.90,78.90,2.23,7.85,4.42,6.99,0.3822
25,10,1999,15.94,11.75,91.99,1.40,9.44,7.75,2.10,0.1278
26,10,1999,17.80,12.12,92.86,1.38,9.24,3.38,4.38,0.1232
27,10,1999,19.35,12.37,93.97,0.73,5.26,6.55,3.41,0.111
28,10,1999,21.26,15.05,92.90,0.62,3.80,7.31,4.14,0.1504
29,10,1999,18.69,15.94,92.32,0.88,4.14,3.52,3.80,0.1523
30,10,1999,19.28,16.27,86.73,1.18,6.35,0.27,4.30,0.2711
31,10,1999,20.31,14.88,90.68,1.38,12.38,0.03,2.57,0.1899
1,11,1999,18.44,14.61,91.48,0.84,4.90,1.84,3.30,0.1612
2,11,1999,17.85,11.09,76.10,2.09,11.98,0.17,5.78,0.4021
3,11,1999,19.75,10.03,72.12,1.99,13.97,0.00,3.71,0.4925
4,11,1999,20.66,11.14,85.21,1.32,9.80,0.27,3.58,0.2781
5,11,1999,18.77,13.44,82.91,1.08,6.93,0.16,2.10,0.3168
6,11,1999,21.74,11.29,85.97,1.30,13.01,0.00,2.27,0.2764
7,11,1999,22.23,11.83,86.42,1.14,12.39,0.00,2.82,0.2762
8,11,1999,22.73,10.89,77.42,1.51,13.04,0.00,2.80,0.4592
9,11,1999,18.40,10.69,67.24,2.01,12.89,0.00,5.02,0.5573
10,11,1999,18.38,8.96,72.94,1.59,12.68,0.00,4.81,0.4409
11,11,1999,14.19,6.65,59.10,1.99,12.79,0.00,6.51,0.531
12,11,1999,13.60,4.52,67.59,1.21,8.46,0.02,4.29,0.3891
13,11,1999,13.96,6.48,78.01,1.17,10.90,1.78,2.23,0.2816
14,11,1999,12.39,5.93,81.72,0.98,6.25,0.13,4.16,0.2166
15,11,1999,15.13,6.08,71.44,1.38,12.24,0.00,4.57,0.3798
16,11,1999,15.24,7.05,74.85,1.23,11.76,0.01,4.42,0.3442
17,11,1999,16.14,7.69,71.10,1.35,11.86,0.00,5.35,0.4169
18,11,1999,14.27,5.73,70.32,1.30,11.95,0.00,4.99,0.3776
19,11,1999,15.03,5.48,76.24,1.04,11.60,0.00,3.47,0.3101
20,11,1999,12.97,5.80,75.65,0.99,8.22,0.32,4.80,0.2943
21,11,1999,11.00,4.16,64.07,1.18,11.87,0.00,4.50,0.3836
22,11,1999,13.42,2.46,71.62,0.90,11.44,0.00,2.31,0.3219
23,11,1999,15.08,4.40,79.46,0.76,11.08,0.00,2.60,0.2619
24,11,1999,15.68,4.69,80.42,0.84,11.08,0.00,3.13,0.258
25,11,1999,15.71,4.97,81.14,0.76,11.03,0.00,2.25,0.2504
26,11,1999,14.68,4.45,82.34,0.76,10.80,0.02,2.90,0.2216
27,11,1999,15.17,4.08,84.85,0.62,10.86,0.00,2.84,0.1926
28,11,1999,15.52,6.45,88.28,0.57,4.41,1.99,5.28,0.1599
29,11,1999,14.35,7.98,85.68,1.00,6.96,8.29,3.41,0.1938
30,11,1999,14.91,6.36,92.33,0.39,5.51,0.05,4.88,0.1018
1,12,1999,19.05,9.03,86.95,0.91,9.58,0.59,5.06,0.2189
2,12,1999,18.92,8.85,86.54,0.85,10.24,0.00,4.68,0.2236
3,12,1999,15.83,7.80,88.49,0.49,5.90,0.03,2.43,0.1644
4,12,1999,17.11,10.07,87.52,0.54,6.85,0.02,1.87,0.1987
5,12,1999,13.94,6.96,88.74,0.62,8.14,0.02,2.32,0.1459
6,12,1999,15.77,5.62,84.79,0.77,10.08,0.00,2.34,0.2055
7,12,1999,14.89,5.56,85.75,0.66,9.25,0.02,2.23,0.1853
8,12,1999,13.97,7.87,86.35,0.58,5.90,0.17,1.87,0.1815
9,12,1999,14.76,10.09,82.93,0.80,3.42,2.83,4.16,0.2488
10,12,1999,13.96,9.80,81.02,0.53,3.54,0.09,2.18,0.2663
11,12,1999,14.57,9.39,81.05,0.77,3.90,0.27,3.80,0.2688
12,12,1999,15.42,12.05,92.24,0.67,0.53,5.36,6.15,0.1226
13,12,1999,15.69,11.36,91.40,0.46,1.56,1.29,3.44,0.1345
14,12,1999,16.24,13.91,88.22,0.92,3.15,6.98,7.58,0.2024
15,12,1999,15.88,7.14,77.55,1.48,5.68,1.94,6.02,0.3161
16,12,1999,9.36,3.33,64.73,1.76,10.21,0.51,7.17,0.3442
17,12,1999,10.12,2.10,68.12,1.17,10.09,0.00,4.47,0.3106
18,12,1999,12.49,1.56,79.05,0.76,9.83,0.00,2.80,0.2234
19,12,1999,13.42,3.78,86.74,0.58,6.21,0.04,3.57,0.1552
20,12,1999,16.39,9.75,89.83,0.62,6.92,0.41,3.12,0.1562
21,12,1999,15.14,8.49,91.60,0.48,5.82,0.14,1.79,0.1189
22,12,1999,13.80,6.40,94.99,0.09,1.93,0.95,2.41,0.0636
23,12,1999,14.34,10.84,86.75,0.48,2.98,0.02,3.05,0.1943
24,12,1999,14.87,8.76,88.19,0.51,3.67,1.23,3.86,0.1666
25,12,1999,15.72,12.86,91.28,0.62,2.16,3.09,4.68,0.1426
26,12,1999,16.61,12.83,90.87,0.65,3.01,1.35,5.61,0.1539
27,12,1999,15.78,14.79,90.64,0.74,2.40,1.64,7.30,0.1626
28,12,1999,15.41,13.64,91.28,0.66,2.70,2.78,3.99,0.1444
29,12,1999,16.33,10.25,91.15,0.98,4.44,5.28,5.68,0.1374
30,12,1999,13.56,6.01,71.71,1.55,9.99,0.00,6.23,0.3521
31,12,1999,14.14,6.25,77.38,1.08,8.86,0.00,3.18,0.2901
1,1,2000,13.79,4.10,86.51,0.69,9.70,0.00,2.72,0.1616
2,1,2000,13.52,4.10,86.40,0.70,9.52,0.00,2.41,0.1611
3,1,2000,13.43,3.23,84.10,0.69,9.84,0.00,1.64,0.1837
4,1,2000,12.91,3.66,87.02,0.62,9.69,0.00,1.41,0.1482
5,1,2000,11.97,3.98,90.45,0.33,3.81,0.20,2.59,0.1056
6,1,2000,14.59,8.06,83.98,0.75,6.55,0.05,4.20,0.2193
7,1,2000,12.95,3.88,85.63,0.75,10.17,0.00,3.09,0.1652
8,1,2000,13.33,2.22,83.91,0.65,10.02,0.00,2.02,0.1808
9,1,2000,9.67,4.46,94.03,0.07,1.36,1.09,2.73,0.0609
10,1,2000,11.49,3.52,76.65,1.18,10.50,0.00,4.96,0.2501
11,1,2000,11.59,1.06,78.13,0.83,10.59,0.00,3.23,0.2214
12,1,2000,12.57,2.64,83.47,0.68,8.74,0.05,2.35,0.1814
13,1,2000,11.15,6.97,93.53,0.27,1.22,16.86,3.09,0.0752
14,1,2000,10.65,5.29,83.66,0.97,7.53,0.64,3.22,0.1775
15,1,2000,11.73,4.54,79.45,1.14,7.90,3.53,4.53,0.2284
16,1,2000,13.31,3.23,87.54,0.81,7.13,2.17,6.28,0.1432
17,1,2000,12.55,6.73,94.95,0.62,3.16,7.34,5.84,0.0616
18,1,2000,13.15,6.34,87.49,0.88,5.83,0.66,4.31,0.1545
19,1,2000,11.59,2.09,77.39,1.01,11.45,0.00,2.35,0.2346
20,1,2000,12.28,1.61,83.62,0.86,11.49,0.00,3.21,0.1732
21,1,2000,13.58,2.46,79.67,1.01,11.54,0.00,3.59,0.2322
22,1,2000,10.95,0.17,76.90,0.96,11.98,0.00,2.90,0.2225
23,1,2000,11.41,0.12,79.76,0.91,12.01,0.00,3.38,0.1989
24,1,2000,11.09,0.77,80.00,0.90,12.03,0.00,2.57,0.1966
25,1,2000,10.18,0.80,77.70,1.00,12.13,0.00,3.25,0.2108
26,1,2000,10.77,-0.62,76.25,0.95,12.09,0.00,2.00,0.2228
27,1,2000,12.79,1.85,81.11,0.90,11.81,0.00,2.37,0.2055
28,1,2000,13.30,2.05,86.52,0.61,9.02,0.13,2.06,0.1507
29,1,2000,12.07,3.64,85.70,0.92,12.06,0.05,2.33,0.1574
30,1,2000,15.64,2.97,82.59,0.96,12.34,0.00,3.43,0.2205
31,1,2000,15.46,6.78,89.95,0.44,6.05,1.67,3.91,0.1379
1,2,2000,15.74,11.25,97.06,0.40,1.11,17.67,5.41,0.0459
2,2,2000,15.09,8.04,92.18,0.61,5.93,0.27,1.81,0.1091
3,2,2000,18.50,6.93,86.76,1.08,12.09,0.05,3.88,0.207
4,2,2000,17.95,5.21,83.77,1.09,12.29,0.00,3.07,0.2388
5,2,2000,16.23,5.13,85.62,1.08,13.06,0.00,1.87,0.196
6,2,2000,14.45,9.24,93.43,0.42,4.65,0.51,1.54,0.0924
7,2,2000,14.12,5.98,92.57,0.43,5.06,0.48,1.55,0.0945
8,2,2000,15.01,9.80,85.04,0.96,7.79,0.01,1.98,0.2183
9,2,2000,16.78,10.08,92.78,0.42,4.85,0.36,2.18,0.1136
10,2,2000,15.41,9.13,89.97,0.74,6.82,0.16,1.74,0.1459
11,2,2000,16.05,9.93,81.51,1.33,9.39,0.02,3.60,0.2816
12,2,2000,18.18,9.27,84.01,1.40,14.48,0.00,4.61,0.2604
13,2,2000,17.51,5.70,80.39,1.49,14.85,0.00,3.54,0.286
14,2,2000,15.83,6.61,82.43,1.32,14.10,0.01,5.39,0.2437
15,2,2000,17.42,7.86,84.39,1.31,15.08,0.00,5.46,0.2382
16,2,2000,15.05,7.91,82.18,1.20,10.28,0.03,5.12,0.2474
17,2,2000,16.63,6.39,82.91,1.34,14.92,0.00,4.68,0.2438
18,2,2000,17.92,8.91,83.12,1.44,15.39,0.02,4.78,0.2696
19,2,2000,17.76,6.91,83.42,1.33,15.81,0.00,3.68,0.2511
20,2,2000,19.01,5.60,84.54,1.33,15.69,0.08,3.11,0.2403
21,2,2000,17.19,8.85,83.93,1.39,15.48,0.03,4.12,0.2489
22,2,2000,16.41,8.43,79.72,1.41,16.02,0.00,5.48,0.3013
23,2,2000,19.66,10.42,81.94,1.47,16.37,0.00,4.95,0.3208
24,2,2000,20.81,8.16,73.30,1.71,16.79,0.00,4.03,0.4729
25,2,2000,19.78,7.50,74.48,1.53,17.22,0.00,2.73,0.4266
26,2,2000,20.91,7.60,72.88,1.54,17.41,0.01,2.66,0.4769
27,2,2000,20.12,7.67,81.52,1.33,17.29,0.02,2.88,0.3146
28,2,2000,16.64,8.66,84.59,0.89,10.98,0.03,3.36,0.2324
29,2,2000,17.02,8.52,75.15,1.44,17.46,0.02,3.73,0.3792
1,3,2000,16.07,10.48,79.87,0.88,9.09,0.02,3.90,0.3115
2,3,2000,18.79,7.29,77.05,1.33,18.32,0.00,2.61,0.3661
3,3,2000,19.05,7.62,79.59,1.30,17.65,0.05,2.42,0.3316
4,3,2000,17.76,7.34,79.18,1.14,17.70,0.00,3.25,0.3184
5,3,2000,19.82,7.49,81.50,1.09,18.22,0.01,2.64,0.3097
6,3,2000,22.25,9.51,76.34,1.14,16.75,0.02,3.16,0.4581
7,3,2000,24.58,9.47,70.17,1.32,18.57,0.00,2.68,0.6375
8,3,2000,26.16,11.29,60.79,1.37,17.03,0.00,3.32,0.9276
9,3,2000,26.87,10.25,54.86,1.39,19.07,0.00,4.03,1.0804
