"Available from: ""http://www.isa.ulisboa.pt/proj/clipick/climaterequest_fast.php?ar=5&lat=38.7087&lon=-9.1849&mod=hisafe&fmt=csv&tspan=d&sd=01&sm=01&sy=2006&ed=31&em=12&ey=2100&dts=knmircp85""",
Day,Month,Year,tasmax,tasmin,hurs,evspsbl,rsds,pr,sfcWind,vpd
11,9,2043,30.19,13.54,36.11,0.31,23.34,0.00,3.56,1.8659
12,9,2043,31.59,14.27,43.60,0.31,23.12,0.00,3.73,1.7689
13,9,2043,31.23,16.80,61.56,0.30,22.32,0.04,4.46,1.2426
14,9,2043,30.75,16.22,67.04,0.25,22.17,0.02,5.19,1.0338
15,9,2043,29.35,15.86,64.03,0.24,21.86,0.00,6.19,1.0592
16,9,2043,27.04,16.06,71.12,0.20,22.30,0.00,6.87,0.7796
17,9,2043,24.59,16.53,75.37,0.19,20.73,0.01,5.79,0.6123
18,9,2043,23.99,16.20,70.13,0.19,18.56,0.01,5.84,0.7204
19,9,2043,24.86,15.02,70.47,0.18,21.07,0.00,7.36,0.716
20,9,2043,30.02,14.06,56.92,0.30,19.97,0.00,3.17,1.2607
21,9,2043,27.38,18.44,61.10,0.23,20.38,0.00,4.08,1.1218
22,9,2043,29.53,16.72,67.62,0.24,19.34,0.27,2.61,0.9768
23,9,2043,22.34,17.72,85.61,1.47,8.58,5.36,2.88,0.3401
24,9,2043,24.16,16.56,79.81,1.71,15.37,0.36,4.53,0.4944
25,9,2043,26.03,15.87,76.17,1.50,18.51,0.00,2.93,0.6161
26,9,2043,28.44,17.11,64.06,1.17,19.64,0.00,3.38,1.0475
27,9,2043,24.59,17.32,77.93,0.51,18.40,0.07,4.50,0.5593
28,9,2043,22.98,17.07,79.77,0.35,6.95,0.40,4.23,0.4807
29,9,2043,26.62,16.47,73.57,0.44,18.59,0.01,5.93,0.7084
30,9,2043,29.33,17.70,57.76,0.43,14.35,0.09,3.33,1.29
1,10,2043,29.52,18.22,53.75,0.47,15.20,0.33,4.33,1.4385
2,10,2043,29.47,17.33,50.08,0.40,18.50,0.00,3.34,1.5212
3,10,2043,29.17,17.94,58.43,0.27,18.43,0.00,3.39,1.2682
4,10,2043,24.66,17.45,79.90,0.17,15.82,0.02,3.14,0.5123
5,10,2043,24.87,18.77,73.81,0.25,11.89,0.09,2.91,0.6953
6,10,2043,22.15,16.36,86.06,1.83,11.35,8.55,2.67,0.3157
7,10,2043,23.85,14.77,87.45,1.62,16.36,0.11,2.73,0.291
8,10,2043,25.24,12.78,80.14,1.75,17.96,0.02,2.31,0.4657
9,10,2043,25.43,14.19,80.35,1.35,16.71,0.02,1.84,0.4783
10,10,2043,25.09,14.93,74.99,1.15,16.70,0.02,2.61,0.6106
11,10,2043,25.49,14.89,79.32,0.66,11.43,0.26,3.15,0.5123
12,10,2043,22.63,16.68,83.04,0.54,7.47,0.42,2.18,0.394
13,10,2043,24.59,15.55,74.94,0.59,16.84,0.00,5.58,0.6087
14,10,2043,27.07,13.88,61.74,0.53,17.11,0.00,3.99,0.9883
15,10,2043,24.71,14.71,64.40,0.31,16.61,0.00,4.00,0.8521
16,10,2043,28.38,15.27,68.04,0.28,16.32,0.00,2.08,0.8948
17,10,2043,26.81,14.88,66.34,0.25,15.99,0.00,2.36,0.8782
18,10,2043,27.54,16.39,71.12,0.23,15.27,0.23,1.95,0.8005
19,10,2043,29.35,15.56,58.77,0.43,15.91,0.00,2.45,1.2071
20,10,2043,28.23,15.64,54.15,0.29,15.35,0.00,2.88,1.2856
21,10,2043,28.25,14.11,67.07,0.25,15.16,0.00,1.89,0.8966
22,10,2043,23.82,14.26,82.31,0.13,15.30,0.02,1.97,0.4049
23,10,2043,22.22,14.39,79.81,0.24,13.60,0.05,2.08,0.436
24,10,2043,19.48,15.78,72.88,0.27,6.10,0.48,2.41,0.5501
25,10,2043,17.25,14.23,72.90,0.41,4.64,3.13,4.15,0.4866
26,10,2043,17.90,13.66,73.57,1.12,7.20,1.41,3.13,0.4777
27,10,2043,17.48,12.74,95.32,0.63,0.50,20.78,5.26,0.0812
28,10,2043,18.68,14.88,86.85,2.26,7.79,19.75,8.15,0.2529
29,10,2043,19.45,15.72,77.38,1.67,8.66,0.93,3.65,0.4576
30,10,2043,20.72,15.40,92.99,1.81,6.02,16.70,8.32,0.147
31,10,2043,19.34,12.87,78.55,1.48,8.36,0.64,2.50,0.4
1,11,2043,19.55,11.18,79.82,1.69,10.91,0.39,4.30,0.3635
2,11,2043,18.98,14.52,81.09,1.49,5.63,21.94,5.51,0.3638
3,11,2043,17.30,13.48,87.86,1.86,7.00,18.28,6.46,0.2137
4,11,2043,18.91,13.30,91.74,0.97,2.91,33.22,7.67,0.1533
5,11,2043,19.82,17.69,93.55,1.13,4.70,14.72,7.15,0.1399
6,11,2043,18.93,16.52,95.48,1.01,2.38,18.66,7.78,0.0919
7,11,2043,18.48,14.73,92.43,1.80,7.54,18.34,7.75,0.1439
8,11,2043,16.82,13.83,88.01,2.39,8.77,15.63,8.45,0.2096
9,11,2043,17.11,13.66,80.33,2.31,7.53,14.72,7.48,0.3457
10,11,2043,17.76,14.06,77.52,0.98,5.34,0.02,2.10,0.4089
11,11,2043,19.17,12.99,87.02,1.09,7.99,0.17,2.16,0.2413
12,11,2043,17.85,10.35,90.00,0.90,7.83,1.11,4.01,0.1651
13,11,2043,19.34,16.51,88.87,1.05,3.43,5.42,6.14,0.2294
14,11,2043,17.80,16.33,96.18,0.79,0.68,33.52,8.44,0.0744
15,11,2043,22.37,17.53,84.59,1.08,5.62,5.64,5.38,0.3627
16,11,2043,25.85,15.97,66.95,2.31,10.37,0.08,4.90,0.8505
17,11,2043,24.08,15.66,77.61,1.81,8.90,0.67,5.04,0.5348
18,11,2043,18.23,13.89,94.84,0.88,4.36,19.53,3.95,0.095
19,11,2043,16.80,13.27,93.12,0.78,4.15,4.94,1.40,0.1183
20,11,2043,19.22,12.79,89.54,1.03,9.51,0.19,2.51,0.1938
21,11,2043,16.51,11.32,93.33,0.79,7.59,0.23,1.80,0.1074
22,11,2043,17.34,13.89,89.00,0.74,5.78,0.28,1.31,0.1962
23,11,2043,17.05,12.30,90.85,0.74,5.15,1.91,2.80,0.1544
24,11,2043,16.68,13.66,92.34,1.13,0.97,19.23,7.33,0.1326
25,11,2043,15.14,10.63,73.65,1.37,5.81,0.34,3.68,0.3955
26,11,2043,17.20,10.76,83.39,0.82,4.93,0.37,4.40,0.2703
27,11,2043,16.80,9.76,80.79,0.90,5.35,0.02,2.07,0.2998
28,11,2043,15.92,8.70,88.14,0.62,4.33,2.15,2.70,0.174
29,11,2043,18.49,13.52,90.57,0.83,4.11,5.18,4.13,0.1734
30,11,2043,15.72,12.74,80.48,0.86,5.32,0.00,1.89,0.318
1,12,2043,18.04,10.43,88.61,0.79,5.08,1.45,3.18,0.1898
2,12,2043,16.35,9.51,84.26,0.86,9.85,0.01,0.85,0.2398
3,12,2043,16.90,8.81,93.55,0.40,3.96,0.34,1.92,0.0986
4,12,2043,17.43,13.79,88.41,0.71,3.53,1.19,2.56,0.2068
5,12,2043,16.47,12.39,91.19,0.40,1.27,4.41,2.84,0.1459
6,12,2043,15.61,8.04,91.65,0.56,7.30,0.06,2.44,0.119
7,12,2043,17.86,8.03,94.25,0.46,5.70,0.22,2.24,0.0897
8,12,2043,16.08,10.93,90.26,0.49,5.05,0.16,2.06,0.1526
9,12,2043,16.24,11.52,86.39,0.86,2.26,8.93,3.89,0.2181
10,12,2043,13.95,9.58,79.63,1.14,6.53,1.58,4.30,0.2839
11,12,2043,14.90,10.47,78.30,1.06,4.42,0.16,4.05,0.3213
12,12,2043,15.49,9.55,81.35,0.66,5.43,0.20,1.64,0.2752
13,12,2043,17.07,9.27,84.21,0.86,9.13,0.00,4.11,0.246
14,12,2043,17.10,11.59,90.37,0.69,3.87,0.51,5.47,0.1596
15,12,2043,15.32,7.68,81.01,0.99,9.90,0.00,3.49,0.2649
16,12,2043,15.80,6.54,82.36,0.90,9.68,0.00,2.72,0.2439
17,12,2043,16.12,7.09,87.20,0.79,9.16,0.00,2.75,0.1818
18,12,2043,15.37,9.62,91.08,0.34,1.82,2.88,3.06,0.1313
19,12,2043,15.19,10.91,87.68,0.71,2.59,2.98,4.83,0.1867
20,12,2043,14.89,12.10,77.26,1.08,3.95,0.23,4.15,0.3531
21,12,2043,14.34,10.44,84.63,0.71,2.56,1.53,4.80,0.2228
22,12,2043,14.54,9.85,78.50,1.29,5.08,0.80,6.95,0.3087
23,12,2043,14.72,7.59,81.74,1.01,9.23,0.00,3.98,0.2482
24,12,2043,15.32,7.12,83.73,0.90,9.56,0.00,3.80,0.2238
25,12,2043,15.59,9.07,85.78,0.88,7.47,0.02,3.74,0.2079
26,12,2043,15.51,9.06,86.53,0.66,5.68,0.05,3.24,0.1963
27,12,2043,15.45,7.75,85.71,0.76,6.89,0.00,3.01,0.2008
28,12,2043,14.38,10.51,84.81,0.65,4.39,0.22,2.05,0.2209
29,12,2043,14.70,9.73,88.15,0.50,0.61,13.95,4.05,0.1706
30,12,2043,13.38,9.16,79.29,0.93,5.41,0.31,2.86,0.2792
31,12,2043,14.22,9.26,80.99,0.80,3.18,0.37,4.22,0.2652
1,1,2044,14.72,9.45,75.90,1.04,6.13,0.72,2.76,0.3444
2,1,2044,15.79,10.85,81.51,1.06,5.67,0.36,5.61,0.286
3,1,2044,14.49,5.72,79.56,1.30,10.09,2.59,3.18,0.2624
4,1,2044,12.58,4.19,70.07,0.92,6.16,0.00,2.35,0.3414
5,1,2044,13.90,8.29,89.19,0.59,1.07,11.37,3.57,0.145
6,1,2044,14.96,10.37,85.22,0.93,3.83,5.73,4.94,0.2187
7,1,2044,13.44,9.00,85.47,0.47,2.88,1.70,2.69,0.1954
8,1,2044,15.22,7.79,84.77,1.07,9.41,7.92,3.35,0.2122
9,1,2044,15.08,7.25,89.92,0.44,2.56,1.07,4.01,0.1378
10,1,2044,16.26,14.33,94.35,0.56,2.74,2.32,6.43,0.0984
11,1,2044,16.31,14.09,89.02,1.00,3.49,3.50,6.49,0.1901
12,1,2044,15.69,9.30,86.66,0.76,4.48,14.38,3.08,0.197
13,1,2044,14.59,6.10,81.12,0.90,10.74,0.00,1.26,0.2457
14,1,2044,16.10,6.87,88.78,0.77,9.49,0.14,1.30,0.1584
15,1,2044,15.35,8.83,89.99,0.73,7.76,0.14,1.38,0.1441
16,1,2044,14.29,8.64,89.61,0.33,1.93,0.89,2.61,0.1428
17,1,2044,12.55,5.87,75.16,1.22,8.06,0.02,4.40,0.2957
18,1,2044,12.99,3.66,76.17,1.11,11.39,0.00,2.99,0.2729
19,1,2044,12.51,2.97,81.59,0.91,10.76,0.00,1.53,0.2031
20,1,2044,13.19,9.17,80.83,0.70,3.52,0.20,3.10,0.2567
21,1,2044,13.75,11.61,95.47,0.52,0.19,27.63,6.11,0.0666
22,1,2044,13.38,8.81,84.16,1.11,6.65,1.61,3.92,0.2114
23,1,2044,11.21,8.35,73.17,1.26,6.86,1.59,3.20,0.326
24,1,2044,14.20,9.19,86.81,0.78,0.70,9.36,7.01,0.1835
25,1,2044,13.98,8.38,76.55,0.97,5.01,0.46,3.19,0.3163
26,1,2044,14.32,10.74,83.99,1.24,7.18,4.27,4.81,0.2339
27,1,2044,12.27,8.03,79.24,1.12,6.07,0.81,4.13,0.2598
28,1,2044,15.35,10.23,85.65,0.84,4.96,0.65,4.56,0.2146
29,1,2044,13.62,7.48,78.00,1.58,11.40,1.82,3.80,0.2854
30,1,2044,14.05,8.49,78.39,0.99,7.73,0.00,1.31,0.2931
31,1,2044,13.66,6.75,75.59,1.43,10.62,0.13,3.73,0.311
1,2,2044,14.05,4.05,79.08,1.25,13.07,0.00,2.73,0.2531
2,2,2044,14.02,5.85,80.66,0.89,8.01,0.00,2.08,0.2443
3,2,2044,15.44,9.66,72.48,1.90,7.03,5.03,8.83,0.4065
4,2,2044,13.94,9.00,87.45,0.61,1.21,22.08,4.86,0.172
5,2,2044,13.70,10.09,71.40,1.90,9.53,0.13,7.12,0.4008
6,2,2044,15.59,11.12,90.27,1.09,1.18,17.22,10.51,0.1505
7,2,2044,12.30,8.24,78.75,2.66,8.31,9.75,10.26,0.2679
8,2,2044,11.97,7.84,76.05,1.91,9.22,3.75,6.78,0.2947
9,2,2044,12.80,9.18,88.47,0.78,0.42,23.48,6.60,0.1522
10,2,2044,10.52,7.93,77.79,2.44,9.37,17.08,8.94,0.2598
11,2,2044,13.13,7.90,81.28,1.91,11.47,6.16,6.30,0.2411
12,2,2044,16.33,4.85,78.23,1.65,13.28,0.34,5.36,0.2961
13,2,2044,16.77,6.01,73.60,1.87,14.52,0.00,6.52,0.3756
14,2,2044,12.92,7.78,73.39,1.92,12.78,0.15,9.78,0.3388
15,2,2044,12.86,7.90,72.85,1.44,8.74,0.13,4.08,0.3461
16,2,2044,14.10,10.19,84.98,0.81,4.74,0.56,4.49,0.2142
17,2,2044,15.79,8.69,89.05,0.97,5.88,1.42,5.44,0.1598
18,2,2044,13.48,4.91,70.99,1.83,16.37,0.00,3.84,0.3499
19,2,2044,15.07,2.91,72.13,1.57,16.62,0.00,2.07,0.3436
20,2,2044,16.52,4.93,75.14,1.56,16.28,0.00,2.39,0.3415
21,2,2044,18.32,7.29,81.01,1.67,16.06,0.05,3.40,0.297
22,2,2044,17.86,5.69,79.47,1.50,14.27,0.00,3.82,0.304
23,2,2044,19.12,6.81,78.61,1.68,16.66,0.02,3.50,0.3425
24,2,2044,18.36,6.30,75.45,1.57,17.11,0.00,3.22,0.3763
25,2,2044,18.80,7.03,71.21,1.84,16.99,0.00,4.23,0.4569
26,2,2044,19.67,6.35,77.25,1.70,17.29,0.02,2.91,0.3696
27,2,2044,20.52,6.90,73.37,1.84,17.73,0.00,3.29,0.454
28,2,2044,21.58,5.93,76.17,1.72,17.88,0.01,3.22,0.4179
29,2,2044,22.79,8.46,63.03,2.09,18.05,0.00,4.20,0.7174
1,3,2044,16.53,7.23,75.89,1.21,10.67,1.05,3.89,0.3494
2,3,2044,20.30,10.79,74.14,1.52,12.85,0.20,4.37,0.4754
3,3,2044,23.43,9.44,70.11,1.94,17.66,0.01,4.30,0.6077
4,3,2044,23.34,8.67,67.56,1.81,18.13,0.00,2.93,0.6473
5,3,2044,22.36,8.89,67.44,1.70,18.08,0.00,2.33,0.6255
6,3,2044,18.35,11.07,88.04,0.80,8.93,0.94,2.96,0.205
7,3,2044,15.98,11.24,82.03,1.32,11.28,1.86,2.80,0.283
8,3,2044,15.80,11.82,84.88,1.43,9.36,6.31,4.80,0.2405
9,3,2044,14.81,8.51,76.36,2.17,15.83,6.64,2.97,0.3304
10,3,2044,14.20,6.78,77.39,1.52,13.35,0.37,1.99,0.2946
11,3,2044,15.54,7.29,78.01,1.91,18.83,0.01,2.37,0.3065
12,3,2044,16.91,8.78,89.22,1.15,7.18,5.70,5.98,0.1648
13,3,2044,15.59,10.68,92.26,1.41,7.27,5.97,6.14,0.1183
14,3,2044,16.58,11.52,92.67,1.16,6.79,6.19,4.34,0.1189
15,3,2044,17.02,11.40,92.89,1.61,10.32,9.84,3.32,0.1169
16,3,2044,14.47,9.83,85.07,1.77,11.22,8.75,5.52,0.2137
17,3,2044,15.82,10.26,74.46,2.06,12.97,0.72,4.36,0.3891
18,3,2044,16.88,8.22,86.29,1.39,12.38,0.30,2.36,0.2065
19,3,2044,17.44,12.45,87.50,1.84,14.82,1.09,7.42,0.2148
20,3,2044,18.49,13.82,87.85,1.71,15.03,0.06,5.61,0.2253
21,3,2044,18.97,12.72,87.29,1.99,17.60,0.11,2.12,0.2328
22,3,2044,21.03,10.61,86.49,2.27,21.39,0.06,3.98,0.2547
23,3,2044,22.45,10.56,83.03,2.60,17.47,11.29,7.05,0.3387
24,3,2044,16.27,13.11,97.59,0.83,2.03,25.63,6.78,0.0405
25,3,2044,16.18,12.10,84.67,1.86,11.75,4.15,3.88,0.2492
26,3,2044,16.77,9.37,77.07,1.75,13.00,0.02,3.09,0.3539
27,3,2044,19.45,9.78,77.53,2.79,22.81,0.00,6.02,0.3898
28,3,2044,22.38,10.02,78.95,2.76,23.09,0.00,4.13,0.4142
29,3,2044,21.36,10.14,82.54,2.58,22.62,0.03,3.40,0.3302
30,3,2044,17.78,9.37,82.96,1.81,16.70,0.08,2.04,0.2737
31,3,2044,23.78,10.67,73.70,2.83,21.27,0.03,4.44,0.5561
1,4,2044,21.25,14.31,84.73,1.95,10.09,5.70,6.15,0.3173
2,4,2044,24.78,13.68,65.50,3.28,18.93,0.00,5.13,0.8094
3,4,2044,24.63,11.77,56.70,3.69,23.61,0.00,4.74,0.9699
4,4,2044,24.03,10.65,61.71,3.05,23.32,0.00,3.09,0.8178
5,4,2044,22.03,11.08,66.09,2.64,23.12,0.00,3.34,0.6729
6,4,2044,19.48,10.45,86.55,1.90,20.41,0.15,2.29,0.2374
7,4,2044,22.38,9.90,68.81,2.44,21.48,0.35,2.17,0.6122
8,4,2044,22.16,10.53,69.95,2.21,20.86,0.23,2.32,0.5923
9,4,2044,21.13,10.83,68.02,2.34,23.81,0.00,2.51,0.6084
10,4,2044,25.02,10.86,64.89,2.29,24.56,0.00,2.09,0.7851
11,4,2044,26.76,14.66,65.98,1.89,19.16,0.47,6.00,0.8818
12,4,2044,18.07,14.45,78.49,1.21,14.57,0.59,3.97,0.4
13,4,2044,17.39,13.12,83.41,1.32,13.09,1.72,2.85,0.29
14,4,2044,19.26,10.08,80.75,1.81,23.92,0.00,2.40,0.3338
15,4,2044,19.12,10.52,83.37,1.56,24.08,0.11,4.59,0.2898
16,4,2044,19.09,13.90,85.54,1.00,13.29,1.02,6.55,0.2746
17,4,2044,18.05,11.75,84.68,1.04,6.61,3.25,6.40,0.2643
18,4,2044,18.12,9.89,70.86,2.08,21.66,0.00,2.38,0.4806
19,4,2044,20.81,8.91,77.36,2.07,25.73,0.00,2.29,0.4074
20,4,2044,27.84,9.70,70.65,2.20,25.52,0.05,3.04,0.7262
21,4,2044,32.80,13.34,46.05,2.12,26.96,0.01,3.50,1.7548
22,4,2044,30.56,18.82,39.23,1.33,11.41,1.55,7.89,1.9915
23,4,2044,19.68,15.19,83.95,1.69,15.29,2.98,5.66,0.3225
24,4,2044,18.17,12.50,70.87,1.53,15.34,0.03,3.52,0.515
25,4,2044,20.07,10.71,65.70,1.80,27.13,0.00,2.69,0.6236
26,4,2044,17.19,11.69,82.33,2.20,15.59,9.46,4.05,0.2947
27,4,2044,15.61,11.26,90.05,2.29,14.23,21.06,2.41,0.1547
28,4,2044,18.53,10.34,87.57,2.88,21.89,5.44,2.82,0.2107
29,4,2044,20.15,10.39,80.82,2.95,22.75,0.28,4.13,0.3472
30,4,2044,18.80,12.95,82.70,2.16,15.95,0.07,8.36,0.3168
1,5,2044,21.16,12.59,70.13,3.47,28.10,0.00,6.51,0.5929
2,5,2044,25.94,12.35,59.69,3.81,28.23,0.00,4.88,0.9644
3,5,2044,24.69,11.38,65.10,3.16,28.28,0.00,3.21,0.7776
4,5,2044,26.28,12.44,59.10,3.09,28.50,0.00,3.42,0.9941
5,5,2044,24.22,13.18,67.24,2.34,28.30,0.00,2.76,0.7435
6,5,2044,27.71,14.52,56.88,2.41,28.02,0.02,2.74,1.1578
7,5,2044,27.45,12.52,65.89,1.82,28.43,0.05,2.45,0.8718
8,5,2044,28.11,14.49,63.58,1.79,22.91,1.27,2.54,0.9932
9,5,2044,24.55,15.23,74.98,2.15,24.08,2.04,4.36,0.6023
10,5,2044,26.37,14.18,66.94,2.51,26.52,1.01,4.55,0.8353
11,5,2044,27.89,15.36,68.05,2.19,25.98,0.66,3.29,0.8788
12,5,2044,29.27,16.42,61.68,1.98,22.92,1.89,3.72,1.1374
13,5,2044,23.31,16.36,77.55,1.61,12.75,5.81,3.22,0.5302
14,5,2044,21.38,15.98,85.14,1.92,14.88,0.84,1.83,0.3241
15,5,2044,23.01,14.90,83.58,2.45,20.89,1.44,2.39,0.3699
16,5,2044,22.48,14.34,83.83,2.86,25.60,2.45,2.90,0.3522
17,5,2044,23.20,14.41,76.20,2.73,28.52,0.01,3.77,0.5337
18,5,2044,21.61,13.47,70.63,1.94,27.66,0.02,5.81,0.6059
19,5,2044,23.88,16.13,76.54,1.41,25.30,0.02,5.46,0.5626
20,5,2044,27.06,15.40,74.09,1.25,29.12,0.00,5.68,0.6902
21,5,2044,26.01,15.67,73.97,0.91,29.44,0.00,5.75,0.6695
22,5,2044,19.06,14.31,76.39,1.45,13.03,3.47,6.16,0.4529
23,5,2044,16.49,12.72,81.07,1.43,10.57,2.61,8.31,0.3167
24,5,2044,19.21,12.82,69.39,2.62,27.01,1.67,9.53,0.5673
25,5,2044,17.55,12.95,75.13,1.33,11.68,0.80,6.84,0.4351
26,5,2044,17.89,11.96,75.45,1.25,13.49,0.08,4.16,0.4233
27,5,2044,18.61,10.82,73.52,1.43,22.93,0.00,3.10,0.4557
28,5,2044,18.42,10.15,74.14,1.19,23.16,0.86,2.38,0.4344
29,5,2044,18.29,13.30,74.38,1.67,20.94,1.75,4.29,0.4649
30,5,2044,17.17,12.80,73.37,1.82,14.95,3.38,4.57,0.4576
31,5,2044,18.22,11.81,76.42,1.64,18.47,2.80,4.54,0.41
1,6,2044,19.03,14.08,80.33,2.23,21.23,1.20,4.16,0.3746
2,6,2044,18.78,14.76,76.41,1.87,20.35,0.18,3.58,0.4537
3,6,2044,19.99,14.26,75.51,1.54,21.40,0.13,4.47,0.4852
4,6,2044,20.32,13.56,72.38,1.26,21.77,0.00,4.31,0.5439
5,6,2044,21.31,12.56,74.13,1.07,28.47,0.02,4.22,0.5161
6,6,2044,20.18,13.04,68.58,0.84,25.68,0.28,3.79,0.6074
7,6,2044,19.13,14.61,79.92,1.49,19.57,5.48,3.93,0.3894
8,6,2044,17.02,13.38,91.07,0.98,4.33,8.88,3.04,0.1552
9,6,2044,19.44,13.71,75.33,2.65,19.76,0.14,3.78,0.4721
10,6,2044,19.61,13.48,76.99,1.98,16.11,0.00,2.36,0.4404
11,6,2044,19.46,13.55,82.12,1.91,16.14,2.08,4.66,0.341
12,6,2044,19.31,15.74,76.13,1.84,13.17,0.23,4.59,0.4808
13,6,2044,19.33,15.06,81.94,1.68,15.22,1.12,2.14,0.3571
14,6,2044,21.07,14.66,76.97,2.85,25.87,2.57,3.83,0.4797
15,6,2044,21.28,13.89,69.40,2.47,30.57,0.01,5.80,0.63
16,6,2044,27.26,12.21,63.00,2.24,29.91,0.00,3.27,0.9328
17,6,2044,27.26,13.04,61.85,1.35,31.35,0.00,3.75,0.977
18,6,2044,27.00,14.15,63.82,0.81,31.07,0.00,5.70,0.937
19,6,2044,29.11,16.09,48.86,0.76,30.89,0.00,7.15,1.4984
20,6,2044,27.93,15.78,38.93,0.73,31.25,0.00,5.08,1.697
21,6,2044,33.74,15.47,46.97,0.75,31.09,0.00,2.86,1.8561
22,6,2044,34.48,16.87,36.82,0.78,31.54,0.00,3.26,2.3329
23,6,2044,31.48,17.88,48.70,0.62,30.69,0.00,4.76,1.7096
24,6,2044,23.97,16.35,60.72,0.42,29.77,0.01,7.33,0.9502
25,6,2044,23.04,15.39,54.93,0.44,30.68,0.00,7.60,1.0287
26,6,2044,23.02,14.92,55.95,0.42,27.80,0.00,8.81,0.9932
27,6,2044,28.40,14.54,52.29,0.58,31.07,0.00,7.45,1.3178
28,6,2044,28.63,15.67,53.61,0.53,30.86,0.00,6.99,1.3224
29,6,2044,30.71,16.13,50.83,0.54,30.89,0.00,7.01,1.5371
30,6,2044,25.82,15.33,58.62,0.47,30.70,0.00,3.32,1.0485
1,7,2044,32.71,16.11,45.46,0.59,30.86,0.00,3.81,1.8489
2,7,2044,32.16,18.79,39.75,0.55,30.87,0.00,3.94,2.0987
3,7,2044,31.94,16.96,54.28,0.47,31.13,0.00,6.44,1.5251
4,7,2044,33.99,18.60,57.17,0.48,30.78,0.00,7.90,1.5974
5,7,2044,32.85,18.98,53.15,0.51,30.64,0.00,3.54,1.6825
6,7,2044,31.59,18.03,65.20,0.43,30.37,0.00,4.52,1.1682
7,7,2044,25.20,16.67,61.65,0.32,30.86,0.00,7.74,0.9786
8,7,2044,26.66,16.29,59.94,0.37,31.05,0.00,7.66,1.071
9,7,2044,34.20,16.30,49.69,0.52,31.31,0.00,6.25,1.8193
10,7,2044,31.72,16.81,62.51,0.42,30.62,0.01,5.96,1.2362
11,7,2044,29.58,16.13,61.71,0.38,31.33,0.00,7.71,1.144
12,7,2044,31.41,16.63,61.14,0.43,31.00,0.00,5.73,1.2613
13,7,2044,32.30,16.44,59.42,0.45,30.66,0.01,3.99,1.3606
14,7,2044,34.48,17.12,58.52,0.48,30.17,0.00,3.78,1.538
15,7,2044,33.38,19.12,54.58,0.46,27.94,0.00,3.69,1.6697
16,7,2044,36.17,19.89,55.10,0.49,29.85,0.00,4.52,1.8676
17,7,2044,32.37,19.60,63.62,0.40,27.93,0.00,5.14,1.2981
18,7,2044,31.58,18.54,68.04,0.35,29.31,0.00,6.28,1.0832
19,7,2044,28.54,17.81,69.98,0.31,30.14,0.00,6.73,0.8916
20,7,2044,26.78,17.98,69.29,0.30,29.58,0.00,7.78,0.857
21,7,2044,26.54,17.53,73.22,0.30,29.66,0.02,5.77,0.733
22,7,2044,30.91,17.85,68.54,0.41,29.18,0.00,4.16,1.0247
23,7,2044,29.64,17.63,66.53,0.31,29.38,0.01,7.05,1.033
24,7,2044,26.76,17.18,65.89,0.28,29.52,0.00,8.35,0.9338
25,7,2044,24.74,16.57,63.87,0.27,29.44,0.00,7.17,0.9041
26,7,2044,24.93,16.07,67.84,0.29,25.13,0.03,5.27,0.8009
27,7,2044,25.65,16.35,65.32,0.29,29.19,0.00,6.49,0.8933
28,7,2044,26.46,17.11,64.24,0.29,29.27,0.00,8.43,0.9665
29,7,2044,29.82,16.24,57.00,0.33,29.79,0.00,8.19,1.2998
30,7,2044,30.68,16.17,60.97,0.34,29.29,0.00,6.49,1.2196
31,7,2044,28.41,16.55,69.89,0.27,28.86,0.00,7.48,0.8663
1,8,2044,29.28,16.37,66.74,0.30,29.47,0.00,6.99,0.9866
2,8,2044,28.77,16.42,63.63,0.29,29.35,0.00,8.28,1.0584
3,8,2044,28.86,16.55,66.02,0.29,29.02,0.00,7.05,0.995
4,8,2044,27.63,16.43,66.99,0.27,28.96,0.00,7.56,0.919
5,8,2044,26.34,16.09,67.29,0.26,28.84,0.00,8.44,0.86
6,8,2044,26.20,16.07,67.56,0.25,28.45,0.00,8.63,0.848
7,8,2044,26.34,16.60,70.63,0.24,27.48,0.00,7.78,0.7811
8,8,2044,27.69,15.88,57.66,0.30,28.71,0.00,8.24,1.1679
9,8,2044,32.05,15.56,55.44,0.35,28.64,0.00,7.16,1.4562
10,8,2044,29.42,17.02,63.06,0.27,27.98,0.00,8.59,1.1163
11,8,2044,28.32,16.26,63.19,0.25,27.90,0.00,9.70,1.049
12,8,2044,31.80,16.67,56.57,0.33,27.86,0.00,7.44,1.4329
13,8,2044,36.71,16.18,50.89,0.40,27.46,0.00,4.48,1.9682
14,8,2044,33.45,18.61,50.93,0.36,26.97,0.00,3.16,1.7918
15,8,2044,33.00,18.99,60.61,0.33,26.75,0.00,4.16,1.4232
16,8,2044,31.15,17.75,62.86,0.24,24.53,0.00,6.96,1.2187
17,8,2044,29.74,16.65,65.41,0.27,27.38,0.00,6.29,1.0507
18,8,2044,30.37,15.97,64.33,0.28,27.12,0.01,7.11,1.0966
19,8,2044,29.23,16.72,67.69,0.27,26.81,0.01,7.21,0.9633
20,8,2044,28.81,16.57,67.08,0.25,27.25,0.00,8.35,0.9625
21,8,2044,28.08,17.26,67.61,0.22,26.05,0.00,9.12,0.934
